country_code,date,cpi,exports_usd,fx,imports_usd,money_market_rate,mprice_ix,policy_rate,reserves_exgold_usd,reserves_total_usd,shock_ix,shock_rw_ix,xprice_ix,log_shock,d_shock_1m,d_shock_12m,shock_pos,shock_neg,log_shock_rw,d_shock_rw_1m,d_shock_rw_12m,shock_rw_pos,shock_rw_neg,bust,log_cpi,infl_yoy,infl_mom,log_fx,d_log_fx_1m,d_log_fx_12m,fx_vol_12m,state_peg,log_exports_usd,d_log_exports_usd_12m,log_imports_usd,d_log_imports_usd_12m,log_reserves,d_log_reserves_12m,d_log_reserves_1m,log_reserves_total,d_policy_rate_12m,d_policy_rate_1m,d_mm_rate_12m,rate_level,d_rate_12m,d_rate_1m,monthly_imports_approx,reserves_months,low_buffer
MMR,2022-11-01,,1602190767.0,,1203272088.0,,99.6556243896484,,,,103.010643005371,103.261787414551,102.656036376953,4.634832313040676,0.011267515452562549,-0.015536943998169406,0.0,-0.015536943998169406,4.637267389146266,0.010154503547612492,-0.012100508112006914,0.0,-0.012100508112006914,0.0,,,,,,,,,21.1946377590274,0.18325918687772713,20.908310422928935,-0.06525845190439128,,,,,,,,,,,100272674.0,,
MMR,2022-12-01,,1722907569.0,,1333957802.0,,99.3428497314453,,,,104.782012939453,104.860427856445,104.09358215332,4.651882124899313,0.01704981185863641,-0.015336659951767473,0.0,-0.015336659951767473,4.6526302073996995,0.015362818253433552,-0.012511382738806809,0.0,-0.012511382738806809,0.0,,,,,,,,,21.267279147667285,0.18322675605016414,21.01141615125586,-0.1443712833997317,,,,,,,,,,,111163150.16666667,,
MMR,2023-01-01,,1286318036.0,,1448750272.0,,99.5129165649414,,,,100.807479858398,101.18009185791,100.316596984863,4.613212557828642,-0.03866956707067093,-0.02875976186249929,0.0,-0.02875976186249929,4.6169020167296555,-0.03572819067004396,-0.02502728277210231,0.0,-0.02502728277210231,0.0,,,,,,,,,20.97504973856302,0.044592004937282326,21.093967140366278,-0.023715098575149085,,,,,,,,,,,120729189.33333333,,
MMR,2023-02-01,,1402081670.0,,1361343019.0,,99.5345306396484,,,,99.0130004882813,99.5144500732422,98.5522613525391,4.595251159576575,-0.01796139825206655,-0.04169027410106452,0.0,-0.04169027410106452,4.600302860486902,-0.01659915624275321,-0.03769844464574579,0.0,-0.03769844464574579,1.0,,,,,,,,,21.061223876358632,0.10229572463223846,21.031737563393804,0.19272587911743244,,,,,,,,,,,113445251.58333333,,
MMR,2023-03-01,,1444478871.0,,1733311044.0,,99.3939819335938,,,,98.0444869995117,98.5325393676758,97.4504470825195,4.5854213246415165,-0.009829834935058734,-0.0707551234249113,0.0,-0.0707551234249113,4.5903868425352705,-0.009916017951631773,-0.06635494612440507,0.0,-0.06635494612440507,1.0,,,,,,,,,21.09101445055694,0.007050228577142548,21.273299314552233,0.1013926390284503,,,,,,,,,,,144442587.0,,
MMR,2023-04-01,,1186671441.0,,1378553615.0,,99.6684265136719,,,,97.4300537109375,97.9379653930664,97.1071166992188,4.579134722714297,-0.006286601927219415,-0.06177751125695963,0.0,-0.06177751125695963,4.584334272044364,-0.0060525704909064615,-0.05914236921680249,0.0,-0.05914236921680249,1.0,,,,,,,,,20.894418116448755,-0.10865861056084469,21.044300681396848,0.07504575040277572,,,,,,,,,,,114879467.91666667,,
MMR,2023-05-01,,1066674858.0,,1678465987.0,,99.1973037719727,,,,96.1635437011719,96.7603225708008,95.3917617797852,4.566050322241526,-0.013084400472771485,-0.0628483261227677,0.0,-0.0628483261227677,4.572237019456823,-0.012097252587540908,-0.059882870550620027,0.0,-0.059882870550620027,1.0,,,,,,,,,20.787812037429497,-0.16643006924370596,21.241146110252924,0.13336712932914097,,,,,,,,,,,139872165.58333334,,
MMR,2023-06-01,,1144530943.0,,1535889862.0,,99.0748825073242,,,,96.4321594238281,97.1116027832031,95.540168762207,4.568839749964684,0.0027894277231581555,-0.07049580279103385,0.0,-0.07049580279103385,4.575860861291428,0.003623841834604846,-0.06602218024953199,0.0,-0.06602218024953199,1.0,,,,,,,,,20.858260733251797,-0.10355976112678889,21.152375764673923,-0.12342993450269191,,,,,,,,,,,127990821.83333333,,
MMR,2023-07-01,,1255150368.0,,1339878635.0,,99.4176330566406,,,,96.1580810546875,96.9000854492188,95.5982055664063,4.565993514833697,-0.002846235130986585,-0.10284639916796756,0.0,-0.10284639916796756,4.573680400725215,-0.002180460566212794,-0.09530375217296783,0.0,-0.09530375217296783,1.0,,,,,,,,,20.95052121749234,0.07001782744668716,21.015844875911917,-0.16688971533945107,,,,,,,,,,,111656552.91666667,,
MMR,2023-08-01,,1305380727.0,,1135189131.0,,99.5902633666992,,,,96.4314498901367,97.1959686279297,96.0364456176758,4.5688323920842215,0.002838877250524341,-0.12359799806740668,0.0,-0.12359799806740668,4.576729235584981,0.0030488348597659254,-0.1141136492209025,0.0,-0.1141136492209025,1.0,,,,,,,,,20.98976057999941,-0.09864301623310823,20.850065109239956,-0.6006861218747162,,,,,,,,,,,94599094.25,,
MMR,2023-09-01,,1232917169.0,,1196760567.0,,99.8466949462891,,,,96.7190246582031,97.458251953125,96.5708618164063,4.57181012207665,0.002977729992428735,-0.10524472588764766,0.0,-0.10524472588764766,4.579424101210233,0.0026948656252514525,-0.09736360131650379,0.0,-0.09736360131650379,1.0,,,,,,,,,20.932648880445445,-0.35500354547441404,20.902884215945143,-0.08984033791548995,,,,,,,,,,,99730047.25,,
MMR,2023-10-01,,1161045733.0,,1206272092.0,,99.6555099487305,,,,98.0122451782227,98.6648025512695,97.6747207641602,4.585092421663062,0.013282299586411916,-0.038472375925051594,0.0,-0.038472375925051594,4.591728272416017,0.012304171205784087,-0.03538461318263675,0.0,-0.03538461318263675,1.0,,,,,,,,,20.872586929928563,-0.3115986789262948,20.91080052506116,-0.03214452771289089,,,,,,,,,,,100522674.33333333,,
MMR,2023-11-01,,1173121213.0,,1120263076.0,,99.4355545043945,,,,98.2315063476563,98.8926162719727,97.6771621704102,4.58732700247357,0.002234580810507758,-0.047505310567106385,0.0,-0.047505310567106385,4.594034577317543,0.0023063049015261683,-0.04323281182872307,0.0,-0.04323281182872307,1.0,,,,,,,,,20.882933737169843,-0.3117040218575582,20.83682938395696,-0.07148103897197444,,,,,,,,,,,93355256.33333333,,
MMR,2023-12-01,,1023528213.0,,1305767681.0,,99.2033081054688,,,,97.3358001708984,97.9840927124023,96.5604476928711,4.578166857500571,-0.009160144972998552,-0.07371526739874135,0.0,-0.07371526739874135,4.5848051462341735,-0.009229431083369377,-0.067825061165526,0.0,-0.067825061165526,1.0,,,,,,,,,20.746521527903095,-0.5207576197641899,20.990056966065897,-0.021359185189965046,,,,,,,,,,,108813973.41666667,,
MMR,2024-01-01,,1125145141.0,,1355152141.0,,99.316535949707,,,,96.1902465820313,96.9131622314453,95.5329360961914,4.566327965650492,-0.011838891850079136,-0.04688459217814955,0.0,-0.04688459217814955,4.573815342814085,-0.010989803420088151,-0.043086673915570195,0.0,-0.043086673915570195,1.0,,,,,,,,,20.841177878503398,-0.13387186005962093,21.027179566155827,-0.06678757421045134,,,,,,,,,,,112929345.08333333,,
MMR,2024-02-01,,1233456668.0,,1041649757.0,,99.4421157836914,,,,94.4718017578125,95.3452758789063,93.9448699951172,4.548301395874098,-0.01802656977639394,-0.04694976370247694,0.0,-0.04694976370247694,4.557504785762989,-0.01631055705109663,-0.042798074723913615,0.0,-0.042798074723913615,1.0,,,,,,,,,20.933086364009785,-0.12813751234884663,20.764071598054905,-0.2676659653388995,,,,,,,,,,,86804146.41666667,,
MMR,2024-03-01,,1387330565.0,,1129121874.0,,99.6742782592773,,,,94.4791030883789,95.399055480957,94.1714859008789,4.548378678706651,7.728283255303836e-05,-0.03704264593486517,0.0,-0.03704264593486517,4.55806867778633,0.0005638920233410616,-0.03231816474894078,0.0,-0.03231816474894078,1.0,,,,,,,,,21.050647280812868,-0.04036716974407284,20.844706064915005,-0.42859324963722756,,,,,,,,,,,94093489.5,,
MMR,2024-04-01,,1225619377.0,,1109974840.0,,99.8508224487305,,,,94.7261276245117,95.7458419799805,94.5849456787109,4.5509898610250135,0.002611182318362104,-0.02814486168928365,0.0,-0.02814486168928365,4.56169720132128,0.0036285235349504674,-0.022637070723083852,0.0,-0.022637070723083852,0.0,,,,,,,,,20.926712167041025,0.032294050592270196,20.827603185347094,-0.21669749604975408,,,,,,,,,,,92497903.33333333,,
MMR,2024-05-01,,1193274173.0,,1301145277.0,,99.5407104492188,,,,96.0127716064453,96.973503112793,95.5719146728516,4.564481220186263,0.013491359161249328,-0.0015691020552628387,0.0,-0.0015691020552628387,4.574437777401721,0.012740576080441102,0.0022007579448981573,0.0022007579448981573,0.0,0.0,,,,,,,,,20.899966771763673,0.112154734334176,20.98651069588445,-0.25463541436847237,,,,,,,,,,,108428773.08333333,,
MMR,2024-06-01,,1048542956.0,,1143566897.0,,99.5164489746094,,,,96.5992279052734,97.5815658569336,96.1322402954102,4.570570748487498,0.006089528301234992,0.001730998522813998,0.001730998522813998,0.0,4.580688601163364,0.006250823761642543,0.004827739871935854,0.004827739871935854,0.0,0.0,,,,,,,,,20.77066737647038,-0.08759335678141511,20.85741807168358,-0.29495769299034436,,,,,,,,,,,95297241.41666667,,
MMR,2024-07-01,,1183004188.0,,859938909.0,,99.5645294189453,,,,95.75537109375,96.8477020263672,95.338508605957,4.5617967214613815,-0.008774027026116293,-0.00419679337231571,0.0,-0.00419679337231571,4.573139662430234,-0.007548938733130228,-0.0005407382949815798,0.0,-0.0005407382949815798,0.0,,,,,,,,,20.89132296208855,-0.05919825540378909,20.572371908642136,-0.4434729672697806,,,,,,,,,,,71661575.75,,
MMR,2024-08-01,,1429181664.0,,795055141.0,,99.3614349365234,,,,97.030143737793,97.9268112182617,96.4106750488281,4.575021690410871,0.013224968949489657,0.006189298326649606,0.006189298326649606,0.0,4.584220375354926,0.01108071292469237,0.007491139769944866,0.007491139769944866,0.0,0.0,,,,,,,,,21.080367854476233,0.09060727447682382,20.49392202996176,-0.35614307927819766,,,,,,,,,,,66254595.083333336,,
MMR,2024-09-01,,1446743911.0,,830247944.0,,99.1810836791992,,,,97.3233489990234,98.0916213989258,96.5264892578125,4.578038929561453,0.0030172391505818297,0.006228807484802701,0.006228807484802701,0.0,4.585901954146265,0.0016815787913389002,0.006477852936032313,0.006477852936032313,0.0,0.0,,,,,,,,,21.09258128966563,0.15993240922018614,20.537234941855523,-0.3656492740896198,,,,,,,,,,,69187328.66666667,,
MMR,2024-10-01,,1532467489.0,,952727537.0,,99.3805313110352,,,,97.376579284668,98.208122253418,96.7734985351563,4.578585722643917,0.0005467930824636369,-0.006506699019145579,0.0,-0.006506699019145579,4.587088923278295,0.0011869691320303133,-0.00463934913772146,0.0,-0.00463934913772146,0.0,,,,,,,,,21.150145011193985,0.2775580812654219,20.674839520426396,-0.23596100463476333,,,,,,,,,,,79393961.41666667,,
MMR,2024-11-01,,1074487853.0,,924648528.0,,99.3659439086914,,,,97.9437561035156,98.7435836791992,97.322883605957,4.584393396605927,0.00580767396201054,-0.0029336058676427967,0.0,-0.0029336058676427967,4.592526426269724,0.005437502991428644,-0.0015081510478189841,0.0,-0.0015081510478189841,0.0,,,,,,,,,20.795109969190012,-0.08782376797983105,20.64492425354018,-0.1919051304167816,,,,,,,,,,,77054044.0,,
MMR,2024-12-01,,1032154238.0,,1008812337.0,,99.3571090698242,,,,98.1567916870117,98.9759902954102,97.5258865356445,4.586566115343359,0.0021727187374320778,0.008399257842787833,0.008399257842787833,0.0,4.594877298452725,0.002350872183001229,0.010072152218551622,0.010072152218551622,0.0,0.0,,,,,,,,,20.75491394826479,0.00839242036169452,20.73203957192165,-0.25801739414424674,,,,,,,,,,,84067694.75,,
MMR,2025-01-01,,1105739704.0,,1263997869.0,,99.5192565917969,,,,98.2841186523438,99.1772384643555,97.8117599487305,4.587862454104396,0.0012963387610369637,0.021534488453903933,0.021534488453903933,0.0,4.596908536998769,0.002031238546043923,0.023093194184683696,0.023093194184683696,0.0,0.0,,,,,,,,,20.823780363342205,-0.0173975151611927,20.957545446751933,-0.06963411940389364,,,,,,,,,,,105333155.75,,
MMR,2025-02-01,,1160981993.0,,1045281817.0,,99.4028091430664,,,,98.691162109375,99.5631484985352,98.1019287109375,4.591995399465433,0.0041329453610368105,0.043694003591334685,0.043694003591334685,0.0,4.60079210113089,0.0038835641321206538,0.04328731536790098,0.04328731536790098,0.0,0.0,,,,,,,,,20.87253202963663,-0.06055433437315472,20.767552367345424,0.0034807692905189924,,,,,,,,,,,87106818.08333333,,
MMR,2025-03-01,,1272902283.0,,1187757640.0,,99.2195892333984,,,,98.2710189819336,99.1966857910156,97.5042495727539,4.587729161527186,-0.004266237938247208,0.03935048282053444,0.03935048282053444,0.0,4.59710460436796,-0.003687496762929676,0.03903592658163024,0.03903592658163024,0.0,0.0,,,,,,,,,20.96456539238136,-0.08608188843150799,20.89533303034065,0.050626965425646375,,,,,,,,,,,98979803.33333333,,
MMR,2025-04-01,,1262400606.0,,1333761334.0,,98.8793640136719,,,,97.4365234375,98.402473449707,96.3447647094727,4.579201124317482,-0.008528037209703854,0.02821126329246848,0.02821126329246848,0.0,4.589065940426301,-0.008038663941658974,0.0273687391050208,0.0273687391050208,0.0,0.0,,,,,,,,,20.95628098809379,0.02956882105276648,21.011268858388554,0.1836656730414603,,,,,,,,,,,111146777.83333333,,
MMR,2025-05-01,,983658433.0,,1266192552.0,,98.6516647338867,,,,97.771858215332,98.6638641357422,96.4537124633789,4.5826367873237945,0.003435663006312595,0.018155567137531747,0.018155567137531747,0.0,4.591718761222909,0.002652820796607891,0.01728098382118759,0.01728098382118759,0.0,0.0,,,,,,,,,20.70678927382115,-0.19317749794252137,20.959280243889886,-0.02723045199456564,,,,,,,,,,,105516046.0,,
MMR,2025-06-01,,1098085666.0,,1225271862.0,,98.9440994262695,,,,97.9724273681641,98.9397888183594,96.9380874633789,4.584686085697202,0.0020492983734072823,0.014115337209704037,0.014115337209704037,0.0,4.594511471355799,0.002792710132889731,0.013822870192434777,0.013822870192434777,0.0,0.0,,,,,,,,,20.816834197026775,0.04616682055639387,20.926428584483954,0.06901051280037507,,,,,,,,,,,102105988.5,,
MMR,2025-07-01,,1121102377.0,,1131648331.0,,98.9264221191406,,,,97.4221343994141,98.4481506347656,96.3763809204102,4.5790534373912575,-0.005632648305944343,0.017256715929875988,0.017256715929875988,0.0,4.58953002009169,-0.0049814512641086495,0.016390357661456356,0.016390357661456356,0.0,0.0,,,,,,,,,20.837578303360626,-0.053744658727925554,20.846941106801296,0.2745691981591598,,,,,,,,,,,94304027.58333333,,
MMR,2025-08-01,,1246392544.0,,1065066877.0,,98.9205856323242,,,,96.7152404785156,97.8737411499023,95.6714248657227,4.571770995816519,-0.007282441574738563,-0.0032506945943522325,0.0,-0.0032506945943522325,4.583678292413717,-0.005851727677972818,-0.0005420829412088324,0.0,-0.0005420829412088324,0.0,,,,,,,,,20.943519251034623,-0.1368486034416101,20.78630342944142,0.29238139947966246,,,,,,,,,,,88755573.08333333,,
MMR,2025-09-01,,1474656811.0,,1003381257.0,,98.9482727050781,,,,96.8097763061523,97.9303359985352,95.7917327880859,4.572747984081158,0.0009769882646386563,-0.005290945480295406,0.0,-0.005290945480295406,4.584256368734018,0.0005780763203011574,-0.0016455854122465752,0.0,-0.0016455854122465752,0.0,,,,,,,,,21.111691129157737,0.019109839492106317,20.726641390350228,0.18940644849470445,,,,,,,,,,,83615104.75,,
MMR,2025-10-01,,1402197014.0,,1229157172.0,,98.7506942749023,,,,97.0095977783203,98.1687240600586,95.7977905273438,4.574809919776784,0.0020619356956261825,-0.0037758028671328603,0.0,-0.0037758028671328603,4.586687672370893,0.0024313036368743823,-0.00040125090740250613,0.0,-0.00040125090740250613,0.0,,,,,,,,,21.061306139224104,-0.08883887196988027,20.92959454543983,0.2547550250134343,,,,,,,,,,,102429764.33333333,,
MMR,2025-11-01,,1228921850.0,,1545151642.0,,98.6715621948242,,,,97.4834442138672,98.6729431152344,96.1885681152344,4.579682560650956,0.004872640874172163,-0.0047108359549712375,0.0,-0.0047108359549712375,4.591810776287154,0.005123103916261584,-0.0007156499825695661,0.0,-0.0007156499825695661,0.0,,,,,,,,,20.92940307722533,0.1342931080353189,21.15838789264152,0.5134636391013423,,,,,,,,,,,128762636.83333333,,
MMR,2025-12-01,,1224898255.0,,1493679772.0,,98.5488433837891,,,,97.3048934936523,98.4550170898438,95.8929824829102,4.577849280770609,-0.001833279880346872,-0.008716834572750187,0.0,-0.008716834572750187,4.589599764577371,-0.002211011709783328,-0.0052775338753541234,0.0,-0.0052775338753541234,0.0,,,,,,,,,20.926123620350808,0.17120967208601812,21.124508557978206,0.39246898605655645,,,,,,,,,,,124473314.33333333,,
MMR,2026-01-01,,1414741404.0,,1598273861.0,,98.6747436523438,,,,97.9639739990234,99.1464385986328,96.6658325195313,4.5845997988297595,0.006750518059150501,-0.00326265527463665,0.0,-0.00326265527463665,4.59659793499273,0.006998170415359439,-0.0003106020060386072,0.0,-0.0003106020060386072,0.0,,,,,,,,,21.070212597983293,0.24643223464108743,21.19219004695376,0.23464460020182543,,,,,,,,,,,133189488.41666667,,
MMR,2026-02-01,,1157526916.0,,1536436425.0,,98.9434051513672,,,,97.0534591674805,98.2698364257813,96.0281372070313,4.575261952127478,-0.009337846702281105,-0.016733447337954566,0.0,-0.016733447337954566,4.587717127834243,-0.008880807158487158,-0.01307497329664642,0.0,-0.01307497329664642,0.0,,,,,,,,,20.869551597218017,-0.0029804324186137876,21.152731562173738,0.3851791948283143,,,,,,,,,,,128036368.75,,
MMR,2026-03-01,,1481710997.0,,1735977505.0,,100.566543579102,,,,98.6478881835938,99.8632659912109,99.206901550293,4.591556825078756,0.01629487295127774,0.0038276635515703816,0.0038276635515703816,0.0,4.603801910237732,0.016084782403488873,0.00669730586977213,0.00669730586977213,0.0,0.0,,,,,,,,,21.116463336031693,0.15189794365033293,21.274836495151305,0.37950346481065367,,,,,,,,,,,144664792.08333334,,
MMR,2026-04-01,,1255360076.0,,1685837191.0,,100.48974609375,,,,97.4256286621094,98.7515335083008,97.9029006958008,4.579089303984137,-0.012467521094619016,-0.00011182033334478092,0.0,-0.00011182033334478092,4.592606932858637,-0.011194977379094695,0.0035409924323364095,0.0035409924323364095,0.0,0.0,,,,,,,,,20.950688281525863,-0.005592706567927763,21.245528126620172,0.23425926823161802,,,,,,,,,,,140486432.58333334,,
MMR,2026-05-01,,1042258248.0,,2009435198.0,,100.44116973877,,,,97.5761566162109,98.9054336547852,98.0067749023438,4.58063316660863,0.0015438626244925757,-0.0020036207151648,0.0,-0.0020036207151648,4.594164178017198,0.0015572451585601499,0.0024454167942886684,0.0024454167942886684,0.0,0.0,,,,,,,,,20.764655588342226,0.05786631452107471,21.421119523510715,0.46183927962082905,,,,,,,,,,,167452933.16666666,,
MMR,2026-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMR,2026-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMR,2026-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1990-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1990-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1990-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1990-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1990-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1990-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1990-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1990-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1990-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1990-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1990-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1990-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1991-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1991-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1991-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1991-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1991-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1991-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1991-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1991-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1991-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1991-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1991-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1991-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1992-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1992-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1992-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1992-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1992-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1992-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1992-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1992-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1992-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1992-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1992-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1992-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1993-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1993-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1993-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1993-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1993-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1993-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1993-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1993-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1993-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1993-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1993-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1993-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1994-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1994-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1994-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1994-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1994-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1994-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1994-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1994-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1994-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1994-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1994-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1994-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1995-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1995-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1995-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1995-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1995-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1995-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1995-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1995-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1995-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1995-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1995-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1995-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,1996-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
